SAMPLE_ID,MTERFD2,KCNK5,AP3M2,PODXL2,ZNF683,SNRPD3,HAPLN3,NMI,ST7L,HIST1H2BC,C10orf35,BBS2,FAM98A,UFD1L,USF1,PLEKHG3,APOL3,ORC6L,MTAP,DBF4,HIST1H2BN,RNF148,KIF24,CLASS
TCGA-XF-AAME-01,0.494966121,0.054284185,0.086486371,0.052774763,0.002413536,0.075622461,0.103037048,0.199039491,0.667289091,0.045682288,0.101839831,0.374347728,0.242751109,0.129070319,0.049208698,0.198742234,0.137519635,0.081412398,0.083162613,0.265936272,0.01831825,0.014448971,0.058000432,1
TCGA-XF-AAMG-01,0.146962736,0.199143258,0.288097458,0.33951114,0.002737771,0.472036663,0.036513758,0.080301792,0.196068535,0.489238807,0.886960023,0.189548433,0.286681326,0.387340705,0.227717571,0.041699147,0.025097706,0.407566428,0.091614644,0.561877806,1,0,0.499310203,2
TCGA-XF-AAMH-01,0.411371319,0.050744144,0.065074405,0.113445467,0.000194959,0.413752975,0.062361002,0.039165759,0.242552253,0.042266932,0.470690602,0.513115466,0.03418771,0.265747372,0.065300195,0.35408986,0.010691961,0.166501662,0.042190541,0.061957364,0.094333337,0.017506804,0.066278469,1
TCGA-XF-AAMJ-01,0.278961678,0.0098383,0.181142443,0.070323142,0.011876822,0.062816406,0.089080759,0.161147292,0.318012255,0.009489706,0.002110535,0.440348551,0.314429467,0.063936615,0.031200096,0.173997705,0.080410294,0.179202645,0.084766423,0.134596308,0.02688933,0.012119194,0.075122514,1
TCGA-XF-AAML-01,0.308370233,0.09171805,0.118099776,0.370663399,0.004214723,0.300723049,0.094192848,0.286594399,0.134873729,0.083786537,0.281620844,0.205825599,0.188105147,0.265437023,0.066851665,0.10170609,0.219338647,0.142510413,0.149924194,0.126727202,0.063312043,0.063078051,0.301893307,2
TCGA-XF-AAMQ-01,0.325422279,0.152666845,0.274389492,0.125880771,0.010490342,0.131542706,0.068241687,0.274378776,0.201530285,0.01402843,0.196570237,0.430621401,0.052425301,0.228673726,0.07853412,0.380361335,0.346533363,0.125020249,0.011013046,0.225951416,0.01047659,0.024789031,0.067919716,1
TCGA-XF-AAMR-01,0.363536335,0.161281775,0.221512504,0.013049693,0.0134517,0.136975539,0.023645659,0.159107878,0.490479233,0.157271056,0.336654651,0.981614782,0.135600309,0.132889858,0.038553006,0.392646412,0.057579832,0.133388039,0.026330149,0.076808155,0.112217648,0.010413703,0.046898386,1
TCGA-XF-AAMT-01,0.298689728,0.003125141,0.143705516,0.083033967,0.005954291,0.038626477,0.045326586,0.310771586,0.33943657,0.02880823,0.081974618,0.45802456,0.163510415,0.107106567,0.030700304,0.459234357,0.038635665,0.217557552,0.087586228,0.091767091,0.042367352,0,0.112173417,1
TCGA-XF-AAMW-01,0.156808166,0.046341802,0.083123706,0.006249012,0.001462115,0.246453871,0.103979077,0.247234313,0.209591131,0.035218283,0.108870889,0.520360386,0.23587915,0.246713243,0.02517843,0.44758374,0.084636826,0.250496941,0.119794452,0.165500203,0.012484483,0,0.150715223,1
TCGA-XF-AAMX-01,0.055406053,0.011504461,0.163420735,0.008590741,0.002169558,0.09265391,0.021599397,0.070294547,0.075124671,0.262907281,0.305598201,0.281014515,0.399921158,0.37105111,0.324345076,0.111935235,0.008981356,0.221009209,0.050314167,0.17297331,0.277874444,0.123976957,0.354543333,1
TCGA-XF-AAMY-01,0.167982705,0.021709684,0.109829372,0.200582628,0.00056538,0.060477395,0.050884112,0.14704649,0.118707281,0.209508663,0.413772569,0.583153961,0.101535519,0.090577666,0.090141077,0.144034848,0.015014832,0.429405978,0.066131652,0.116394626,0.265516217,0.038078135,0.173767205,1
TCGA-XF-AAMZ-01,0.329640825,0.061828893,0.183963365,0.088650789,0.002213209,0.212099079,0.019808918,0.179887814,0.080139038,0.002521179,0.364890966,0.189190817,0.06781664,0.190012812,0.361341781,0.114847081,0.017730372,0.667885725,0.039157764,0.242345652,0.004499592,0,0.211660792,1
TCGA-XF-AAN0-01,0.250402007,0.123655801,0.105599838,0.230326913,0.007020674,0.065169562,0.296733008,0.414886458,0.20528472,0.022697028,0.367634425,0.426902949,0.168247034,0.084714683,0.056902629,0.099642076,0.118040578,0.093410613,0.130725375,0.166708877,0.028820303,0.042433077,0.366922181,2
TCGA-XF-AAN1-01,0.128195136,0.147641077,0.375960791,0.08557841,0.000774467,0.220435424,0.014924645,0.280757214,0.157766666,0.005746097,0.281347964,0.332648217,0.11847247,0.241119478,0.073963512,0.252067146,0.071661602,0.209450142,0.002557888,0.162702758,0,0.011590307,0.071011885,1
TCGA-XF-AAN2-01,0.107378899,0.084698864,0.113885861,0.09059028,0.030789266,0.033944597,0.12123327,0.451792291,0.144464529,0.122924127,0.165379601,0.171064588,0.29948816,0.068275522,0.016004676,0.193500871,0.123149265,0.191516943,0.146767819,0.322117365,0.018410024,0.011617086,0.211608745,2
TCGA-XF-AAN3-01,0.338129659,0.071368029,0.192722899,0.004727205,0.001404187,0.050632716,0.064446834,0.300927576,0.31479985,0.01612895,0.28023953,0.47974351,0.106136203,0.071804716,0.036464751,0.202775296,0.071888292,0.021828474,0.059302887,0.077321842,0.010517437,0.03318259,0.045396482,1
TCGA-XF-AAN4-01,0.449113483,0.022249942,0.13681865,0.004710403,0.003901037,0.030684897,0.132806769,0.363430618,0.315573944,0.01021833,0.156821092,0.489618977,0.15860807,0.128642187,0.072288227,0.287794897,0.173496588,0.028530932,0.065358106,0.136483271,0.003701208,0.023353005,0.093963676,1
TCGA-XF-AAN5-01,0.622096516,0.018158103,0.220028263,0.001816852,0.03174009,0.156045103,0.116279641,0.419288484,0.089174546,0.036648428,0.147314269,0.465316912,0.112310844,0.17173399,0.03662707,0.267312361,0.200979114,0.175212092,0.002628911,0.362386101,0.005018938,0,0.284177301,1
TCGA-XF-AAN7-01,0.385604069,0.198117446,0.213744383,0.268985479,0.003151061,0.179670532,0.18171278,0.185114606,0.299627955,0.019927401,0.129159855,0.31365317,0.110444193,0.177484799,0.083456545,0.101745289,0.05845604,0.212794927,0.083223499,0.3539882,0.040358397,0.056590826,0.214879411,1
TCGA-XF-AAN8-01,0.70621035,0.025270719,0.094586196,0.017070232,0.002124043,0.047504176,0.177155214,0.209189925,0.294404897,0.020986022,0.008682997,0.334403169,0.298606028,0.103002853,0.05771347,0.050235255,0.143597124,0,0.037366343,0.110942869,0.010075541,0.01589504,0,1
TCGA-YC-A89H-01,0.284942668,0.03180987,0.162600724,0.010622054,0.005356517,0.167205235,0.088893779,0.028696219,0.113358247,0.0583771,0.543507841,0.393923994,0.090614135,0.188896677,0.044254564,0.421831551,0.021463378,0.356882972,0.090781688,0.130558381,0.060982674,0,0.124831425,2
TCGA-YC-A8S6-01,0.302830662,0.251322696,0.210148663,0.061468303,0.000498095,0.087003764,0.117979215,0.137290029,0.245118198,0.006572991,0.097973392,0.134498182,0.199032025,0.18375348,0.059881753,0.148857144,0.038355582,0.119435029,0.064142285,0.131351176,0.014177268,0.089457088,0.052030196,1
TCGA-YC-A9TC-01,0.320316043,0.013588011,0.158058393,0.165039396,0,0.228032389,0.054534942,0.126881447,0.341714094,0.032813126,0.240941427,0.573018752,0.151052674,0.141577767,0.064997451,0.184755836,0.008627048,0.19668957,0.001635105,0.261566755,0.061213967,0.023175594,0.128863865,1
TCGA-YF-AA3L-01,0.219295685,0.075070908,0.204604232,0.416429093,0.000386674,0.170857127,0.006089286,0.083929782,0.313069329,0.000804466,0.40357678,0.193060597,0.038131278,0.090852494,0.230138015,0.205084809,0.049147181,0.034002089,0.064002359,0.092031091,0.008254379,0.017361192,0.031844453,1
TCGA-YF-AA3M-01,0.183112233,0.137472458,0.209665287,0.0436162,0.002420581,0.128168563,0.039887059,0.35474439,0.29868976,0.054623981,0.089949593,0.161439076,0.01214885,0.116342261,0.057903723,0.291668334,0.095229987,0.210760464,0.13359078,0.209693155,0.084204747,0.024151355,0.401672854,1
TCGA-ZF-A9R0-01,0.161031563,0.00722233,0.222311142,0.005634308,0.00542999,0.195819869,0.037026214,0.130279925,0.212803535,0.077082625,0.917868758,0.086410523,0.346680823,0.187055147,0.064391963,0.692277011,0.11062377,0.329859136,0.034527256,0.132147947,0,0,0.169595184,1
TCGA-ZF-A9R1-01,0.350358431,0.155587833,0.26265572,0.242763302,0.001410002,0.205728842,0.065152509,0.31443885,0.213713551,0.098082436,0.446336625,0.376422652,0.085670431,0.158955454,0.0508334,0.224280242,0.046213602,0.2357602,0.003120312,0.176464947,0.042639492,0.007913209,0.088844641,1
TCGA-ZF-A9R2-01,0.19601041,0.016856847,0.394436744,0.092399712,0.000961858,0.138386146,0.021232568,0.099487426,0.13066843,0.092407347,0.200759283,0.465988476,0.219115733,0.116411436,0.071098389,0.257854064,0.013451798,0.23767095,0.00070162,0.184920897,0.090342482,0.008637917,0.093840775,1
TCGA-ZF-A9R3-01,0.211253122,0.0214373,0.355279642,0.022532047,0.000839031,0.016811564,0.009277676,0.202427742,0.132279605,0.029483836,0.479516353,0.448696434,0.337393844,0.09950862,0.037622879,0.197671331,0.112293323,0.084774023,0.002896352,0.176866513,0.029849978,0.006278013,0.092284577,1
TCGA-ZF-A9R4-01,0.347252326,0.025586469,0.252471955,0.259727339,0.013151061,0.143818979,0.016466115,0.323558326,0.066891767,0.041431321,0.301644824,0.216943311,0.263361204,0.13849297,0.307453306,0.068464046,0.172924796,0.092229834,0.113881243,0.116034409,0.020051882,0.014059001,0.15975125,1
TCGA-ZF-A9R5-01,0.380004673,0.164261304,0.659865707,0.170073612,0.002404962,0.078363952,0.017729681,0.208102919,0.319674815,0.047732801,0.221322257,0.644834032,0.178870228,0.139803541,0.081945844,0.196810568,0.020943899,0.027115876,0.066114107,0.117803686,0.134455137,0.023138772,0.021241109,1
TCGA-ZF-A9R7-01,0.290425646,0.066949538,0.12304122,0.024302863,0.368318659,0.077744159,0.198745948,0.317686776,0.189163026,0.055091477,0.186079015,0.408660778,0.050530596,0.078530882,0.211191209,0.285762202,0.41419004,0.076967799,0.004066929,0.165876324,0.022690524,0.214766303,0.152928393,2
TCGA-ZF-A9R9-01,0.21488796,0.016836088,0.294817444,0.041887146,0.001633515,0.127258162,0.062360289,0.202806578,0.153287866,0.572177053,0.011562332,0.378961348,0.142114499,0.026272932,0.041448328,0.079556986,0.086867356,0.068354526,0.09071394,0.082452346,0.055791858,0.161355489,0.027565382,1
TCGA-ZF-A9RC-01,0.124901469,0.054539208,0.164066058,0.349470013,0.000225228,0.161984572,0.257408421,0.196085306,0.113202434,0.009695043,0.462155772,0.124878693,0.262756726,0.218174201,0.142083231,0.295762012,0.013577511,0.180865321,0.061913627,0.138577777,0.00961614,0.030338989,0.162488436,2
TCGA-ZF-A9RD-01,0.457991995,0.011829968,0.1124456,0.00209657,0.017988906,0.115125907,0.126839456,0.76788722,0.133899068,0.115308206,0.061269341,0.461999743,0.215827257,0.582516719,0.051498531,0.496319932,0.169431861,0.259784482,0.11633321,0.273915113,0.018962792,0,0.105639183,1
TCGA-ZF-A9RE-01,0.079719852,0.055883966,0.25074767,0.126659604,0.002581767,0.10482217,0.015771491,0.248290635,0.283632238,0.026604289,0.234459963,0.37898017,0.162551927,0.138872494,0.024321536,0.592868917,0.03332773,0.190528535,0.067740066,0.297087469,0.019783986,0.008917423,0.103797438,1
TCGA-ZF-A9RF-01,0.308231178,0.033383408,0.336859178,0.009082718,0.037163892,0.330321379,0.160418647,0.193196988,0.188992295,0.023893702,0.248924858,0.304147365,0.062889422,0.191803864,0.099397048,0.057086812,0.085493027,0.162945076,0.112580998,0.218290647,0.009198116,0.029020121,0.540871904,1
TCGA-ZF-A9RL-01,0.213135217,0.1301424,0.130305825,0.113072321,0.000942884,0.228963364,0.00231372,0.120653971,0.285271592,0.005975763,0.332457712,0.504342209,0.262837709,0.167207752,0.012098369,0.185279164,0.019983072,0.296645766,0.000241896,0.152695411,0.018785609,0.008467201,0.097590626,2
TCGA-ZF-A9RM-01,0.298259627,0.262556153,0.099338154,0.02406086,0.000433792,0.085707599,0.002220978,0.173897213,0.088236518,0.014838127,0.258948124,0.37792238,0.150010889,0.067410844,0.045856617,0.069238733,0.069101244,0.374980042,0.136626423,0.18850398,0.022635354,0.012984492,0.289719098,1
TCGA-ZF-A9RN-01,0.299009879,0.553434013,0.184202176,0.123024686,0.006621437,0.228887497,0.112544857,0.349519643,0.089893608,0.003725778,0.504158996,0.382715938,0.294655229,0.187320626,0.092726105,0.15298194,0.079922311,0.332847031,0.001380293,0.426423578,0.015280681,0.040175269,0.327953355,1
TCGA-ZF-AA4N-01,0.276259804,0.010814788,0.234031761,0.011459484,0.00437781,0.12814156,0.065396706,0.203644027,0.237602698,0.011724872,0.01661219,0.257027151,0.153544338,0.116119782,0.030132715,0.130666744,0.055680482,0.214993261,0.235759519,0.284317665,0.012460081,0,0.268511227,1
TCGA-ZF-AA4R-01,0.333927282,0.055302931,0.156058304,0.255493651,0.006722421,0.176931613,0.099828802,0.311103783,0.290703505,0.070157923,0.245340208,0.36162865,0.159884993,0.079269363,0.102949197,0.202947044,0.033124561,0.157870901,0.083748462,0.19663152,0.015430278,0.029209248,0.098571943,1
TCGA-ZF-AA4T-01,0.245678981,0.079406634,0.208429721,0.133481449,0,0.150711283,0.011806538,0.282756945,0.090982808,0.052301641,0.431995767,0.100433581,0.344421985,0.105184646,0.02618798,0.219121722,0.059768864,0.234431095,0.11573303,0.42418435,0.012888184,0.073193837,0.283808242,1
TCGA-ZF-AA4U-01,0.269557667,0.034229559,0.234952065,0.151430418,0.001772297,0.101419737,0.022693827,0.351114764,0.146703929,0.006695908,0.237200039,0.318622901,0.190233835,0.093862507,0.036892065,0.24632064,0.052808273,0.0680365,0.000313049,0.186495354,0.005604596,0.017682541,0.05903084,1
TCGA-ZF-AA4V-01,0.237207934,0.131994512,0.086070405,0.146655452,0.088690161,0.236652912,0.065911301,0.401917663,0.185078731,0.036540093,0.297872991,0.228313235,0.361063927,0.246647808,0.387906266,0.137066704,0.153679863,0.346809757,0.584820339,0.207668625,0.055357389,0.090819472,0.505761635,2
TCGA-ZF-AA4W-01,0.455938505,0.175288185,0.083418006,0.175975608,0.010831873,0.225986557,0.092257277,0.425543779,0.118387367,0.463645828,0.462544795,0.466636702,0.238456134,0.251304916,0.088634906,0.338610259,0.135623123,0.454835794,0.126776867,0.328591725,0.275498393,0.124171105,0.040139996,2
TCGA-ZF-AA4X-01,0.127664786,0.259289975,0.213825357,0.085256029,0.00238692,0.086926611,0.008164655,0.206841223,0.282190137,0.030241782,0.250629795,0.285493371,0.111453874,0.102914983,0.056490414,0.127682764,0.074713594,0.124400389,0.127007906,0.349507358,0.025476112,0.020094329,0.266357201,2
TCGA-ZF-AA51-01,0.171189059,0.188375436,0.323161077,0.187139613,0.015731076,0.272939092,0.119063484,0.329475287,0.15626655,0.011104503,0.464666945,0.219843387,0.437948315,0.159091933,0.096086491,0.038078485,0.061357717,0.281174519,0.108126983,0.231051703,0,0.025225865,0.083413562,2
TCGA-ZF-AA52-01,0.274502211,0.10398371,0.071958394,0.167239221,0.025466037,0.114895735,0.085326546,0.304993313,0.271687664,0.007561317,0.307542189,0.287283708,0.080946248,0.072170779,0.048838006,0.133138914,0.080927341,0.059645392,0.096450829,0.086247743,0.003124038,0.039427129,0.088888171,1
TCGA-ZF-AA53-01,0.189314741,0.146111276,0.208855551,0.028031067,0.032347817,0.250978874,0.438969585,0.396067387,0.209045785,0.074480453,0.333354156,0.142672903,0.189447146,0.28325593,0.106920356,0.237753415,0.148617541,0.246148851,0.006190924,0.282059352,0.0548025,0.046106828,0.165838354,1
TCGA-ZF-AA54-01,0.223890974,0.045572023,0.415559754,0.00585057,0.007357285,0.113000351,0.067172569,0.316978197,0.253528796,0.012796411,0.047832369,0.397500152,0.357246172,0.224837361,0.041232406,0.001706777,0.133891525,0.366909552,0.008813486,0.211357468,0.051008456,0,0.157557006,1
TCGA-ZF-AA56-01,0.283283707,0.064463233,0.214246255,0.04360058,0.003288651,0.087241651,0.050197687,0.415017373,0.273922092,0.037614167,0.177307389,0.296650231,0.233305057,0.122304332,0.024075264,0.28504894,0.093299546,0.136026817,0.0059541,0.165351504,0.021060338,0.007382649,0.074834482,1
TCGA-ZF-AA58-01,0.329849408,0.014634547,0.18171008,0.035582499,0.070562361,0.247864479,0.367988546,0.642016275,0.424490686,0.063308667,0.213436927,0.221562954,0.096562314,0.094408423,0.081837128,0.153054276,0.310532078,0.177547741,0.211832219,0.197424315,0.035783476,0.021168839,0.365393899,1
TCGA-ZF-AA5H-01,0.255160605,0.008385712,0.243387705,0.000533751,0.019053798,0.053729109,0.084301989,0.384933452,0.221348397,0.169909046,0.102374203,0.218075635,0.055148344,0.484747364,0.070208276,0.440032863,0.119596583,0.169354833,0.143166738,0.305814575,0.137292712,0.119118233,0.380410571,1
TCGA-ZF-AA5N-01,0.248332348,0.016423274,0.078601516,0.014906745,0,0.176909753,0.012589001,0.215858013,0.029513672,0.014718539,0.057022223,0.33171691,0.39022348,0.175512399,0.031734542,0.387407069,0.035379829,0.129776398,0.082903953,0.117437108,0.006509077,0,0.091208629,1
TCGA-ZF-AA5P-01,0.241968148,0.094378969,0.18820482,0.120881266,0.005594643,0.077362254,0.113884018,0.226874533,0.405685358,0.285940488,0.227928885,0.290920849,0.266745123,0.124033687,0.120981731,0.169697524,0.061688761,0.114686654,0.091645044,0.150234328,0.200517755,0.046516883,0.054545592,1
